grade06,grade07,grade08,grade09,grade10,grade11,grade12,county_district_school_code,economically_disadvantaged,english_learners,female,homeless,male,migrant,military_connected,in_foster_care,with_disabilities,american_indian_or_alaska_native,asian,black_or_african_american,hispanic,native_hawaiian_or_pacific_islander,two_or_more_races,white,academic_year
0.0,0.0,0.0,114.0,0.0,0.0,0.0,13-3570-318,75.4,3.5,,2.6,,0.0,0.0,0.9,14.0,0.9,0.0,31.6,64.0,0.0,0.0,3.5,2020-2021
56.0,68.0,54.0,0.0,0.0,0.0,0.0,13-3570-330,91.5,1.6,51.0,4.3,49.0,0.0,0.0,0.8,23.3,0.4,0.2,87.7,11.5,0.0,0.0,0.2,2020-2021
34.0,48.0,44.0,0.0,0.0,0.0,0.0,13-3570-350,88.8,2.6,49.0,6.5,51.0,0.0,0.0,1.0,27.9,0.0,0.0,84.4,15.4,0.0,0.0,0.3,2020-2021
58.0,85.0,74.0,0.0,0.0,0.0,0.0,13-3570-370,87.8,2.0,47.0,4.7,53.0,0.0,0.0,0.8,22.9,0.0,0.0,85.0,14.7,0.0,0.0,0.3,2020-2021
104.0,107.0,86.0,0.0,0.0,0.0,0.0,13-3570-390,89.0,20.7,49.0,1.2,51.0,0.0,0.0,0.2,16.6,0.3,0.1,12.8,85.4,0.1,0.0,1.3,2020-2021
124.0,106.0,127.0,0.0,0.0,0.0,0.0,13-3570-410,87.9,16.3,51.0,0.3,49.0,0.0,0.0,0.0,13.2,1.0,1.3,7.8,86.4,1.7,0.0,1.7,2020-2021
64.0,60.0,62.0,0.0,0.0,0.0,0.0,13-3570-415,92.9,38.8,47.0,3.7,53.0,0.0,0.0,0.5,17.4,0.2,0.2,25.3,73.3,0.2,0.0,0.7,2020-2021
17.0,19.0,14.0,0.0,0.0,0.0,0.0,13-3570-420,93.6,8.2,,3.6,,0.0,0.0,0.0,100.0,0.9,0.0,57.3,40.0,0.0,0.0,1.8,2020-2021
81.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3570-430,94.2,39.1,45.0,3.4,55.0,0.0,0.0,0.0,25.5,0.0,0.3,13.9,84.9,0.0,0.0,0.9,2020-2021
51.0,69.0,51.0,0.0,0.0,0.0,0.0,13-3570-435,88.3,0.6,49.0,2.6,51.0,0.0,0.0,1.8,31.7,0.4,0.2,90.1,8.7,0.2,0.0,0.4,2020-2021
106.0,104.0,105.0,0.0,0.0,0.0,0.0,13-3570-440,94.9,37.3,47.0,2.4,53.0,0.0,0.0,0.1,19.4,0.1,0.0,25.9,73.0,0.3,0.0,0.7,2020-2021
47.0,40.0,0.0,0.0,0.0,0.0,0.0,13-3570-455,81.3,0.3,48.0,1.6,52.0,0.0,0.0,0.5,18.4,0.3,0.0,91.9,7.3,0.5,0.0,0.0,2020-2021
89.0,81.0,89.0,0.0,0.0,0.0,0.0,13-3570-460,89.5,46.7,51.0,1.2,49.0,0.0,0.0,0.1,17.5,0.1,0.3,16.0,63.9,0.0,0.0,19.7,2020-2021
50.0,59.0,67.0,0.0,0.0,0.0,0.0,13-3570-470,92.5,0.0,47.0,4.6,53.0,0.0,0.0,0.9,18.0,0.7,0.2,89.7,9.2,0.0,0.0,0.2,2020-2021
0.0,0.0,0.0,18.0,28.0,27.0,72.0,13-3570-477,79.3,1.4,,3.4,,0.0,0.0,1.4,99.3,0.7,0.0,62.8,31.7,0.7,0.0,4.1,2020-2021
115.0,122.0,116.0,0.0,0.0,0.0,0.0,13-3570-480,91.7,24.0,48.0,0.2,52.0,0.0,0.0,0.0,12.9,0.0,0.1,1.4,79.3,0.2,0.0,19.0,2020-2021
45.0,47.0,46.0,0.0,0.0,0.0,0.0,13-3570-490,76.1,2.7,48.0,3.5,52.0,0.0,0.0,1.6,19.0,0.5,0.3,85.5,13.1,0.0,0.0,0.5,2020-2021
73.0,95.0,77.0,0.0,0.0,0.0,0.0,13-3570-495,90.2,31.8,52.0,2.9,48.0,0.0,0.0,0.8,18.5,0.1,0.5,47.7,50.7,0.1,0.0,0.8,2020-2021
66.0,117.0,101.0,0.0,0.0,0.0,0.0,13-3570-520,87.0,11.1,43.0,3.1,57.0,0.0,0.0,0.6,30.6,0.1,0.1,37.2,60.5,0.3,0.0,1.8,2020-2021
57.0,64.0,77.0,0.0,0.0,0.0,0.0,13-3570-565,79.7,15.2,47.0,2.8,53.0,0.0,0.0,0.4,21.8,0.6,1.7,86.3,10.9,0.2,0.0,0.4,2020-2021
94.0,94.0,105.0,0.0,0.0,0.0,0.0,13-3570-570,84.7,26.8,49.0,1.0,51.0,0.0,0.0,0.1,5.8,0.0,16.3,43.8,38.9,0.0,0.0,1.0,2020-2021
65.0,126.0,146.0,0.0,0.0,0.0,0.0,13-3570-575,90.8,9.0,47.0,3.0,53.0,0.0,0.0,0.0,24.9,0.1,0.4,24.5,72.8,0.0,0.0,2.1,2020-2021
92.0,85.0,90.0,0.0,0.0,0.0,0.0,13-3570-581,82.9,13.1,50.0,1.6,50.0,0.0,0.1,0.0,13.7,0.4,0.7,16.3,81.5,0.1,0.0,1.0,2020-2021
117.0,118.0,125.0,0.0,0.0,0.0,0.0,13-3570-590,84.2,41.1,51.0,0.3,49.0,0.0,0.0,0.0,14.6,0.6,0.1,3.8,68.6,0.1,0.0,26.9,2020-2021
47.0,50.0,53.0,0.0,0.0,0.0,0.0,13-3570-605,88.0,1.3,45.0,3.5,55.0,0.0,0.0,2.0,31.2,0.2,0.2,72.4,25.2,0.0,0.0,2.0,2020-2021
88.0,90.0,88.0,0.0,0.0,0.0,0.0,13-3570-610,81.8,26.6,51.0,1.1,49.0,0.0,0.0,0.0,12.6,0.3,0.6,8.7,89.9,0.2,0.0,0.3,2020-2021
83.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3570-615,87.0,31.9,47.0,2.5,53.0,0.0,0.0,0.1,21.0,0.7,1.0,11.9,85.2,0.0,0.0,1.0,2020-2021
85.0,79.0,86.0,0.0,0.0,0.0,0.0,13-3570-640,91.8,36.7,50.0,0.4,50.0,0.0,0.0,0.0,17.6,0.1,0.5,6.2,67.7,0.1,0.0,25.4,2020-2021
56.0,66.0,43.0,0.0,0.0,0.0,0.0,13-3570-670,96.5,0.5,42.0,5.9,58.0,0.0,0.0,1.6,26.0,0.0,0.0,83.9,15.5,0.0,0.0,0.5,2020-2021
80.0,71.0,71.0,0.0,0.0,0.0,0.0,13-3570-690,93.7,0.5,47.0,6.1,53.0,0.0,0.0,1.2,22.8,0.2,0.7,85.8,12.6,0.0,0.0,0.7,2020-2021
34.0,38.0,55.0,0.0,0.0,0.0,0.0,13-3570-710,93.7,24.6,51.0,2.3,49.0,0.0,0.0,0.7,8.7,0.9,0.5,40.3,57.4,0.0,0.0,0.9,2020-2021
58.0,71.0,52.0,0.0,0.0,0.0,0.0,13-3570-715,95.0,1.1,46.0,5.3,54.0,0.0,0.0,0.3,23.6,0.6,0.2,79.6,19.3,0.0,0.0,0.3,2020-2021
128.0,120.0,123.0,0.0,0.0,0.0,0.0,13-3570-750,81.1,33.8,47.0,0.2,53.0,0.0,0.0,0.0,14.1,0.1,0.0,1.1,74.1,0.0,0.0,24.8,2020-2021
92.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3630-050,0.0,0.0,48.0,0.0,52.0,0.0,0.0,0.0,17.4,0.3,6.9,3.6,6.2,0.0,0.7,82.3,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3630-060,0.0,0.0,46.0,0.0,54.0,0.0,0.0,0.0,15.4,0.3,10.8,1.8,6.7,0.0,2.3,78.1,2020-2021
0.0,0.0,0.0,260.0,272.0,314.0,298.0,13-3750-050,9.1,1.7,52.0,0.1,48.0,0.0,0.5,0.0,19.3,0.1,9.5,3.2,23.2,0.0,0.8,63.2,2020-2021
0.0,308.0,343.0,0.0,0.0,0.0,0.0,13-3750-060,10.1,1.8,50.0,0.2,50.0,0.0,0.8,0.3,23.0,0.0,10.1,2.3,28.7,0.0,2.0,56.8,2020-2021
84.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3750-070,15.2,5.4,49.0,0.0,51.0,0.0,3.8,0.9,28.3,0.0,10.7,3.6,35.3,0.0,2.2,48.2,2020-2021
40.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3750-080,9.1,3.5,48.0,0.0,52.0,0.0,8.5,0.0,27.0,0.0,8.8,1.5,22.9,0.3,4.1,62.5,2020-2021
42.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3750-090,3.7,0.5,49.0,0.0,51.0,0.0,3.2,0.7,31.2,0.7,9.1,2.5,21.9,0.0,4.9,60.9,2020-2021
74.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3750-100,15.0,5.3,52.0,0.2,48.0,0.0,4.3,0.0,17.2,0.6,11.5,5.3,35.5,0.0,3.7,43.5,2020-2021
64.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3750-110,2.6,1.5,51.0,0.0,49.0,0.0,6.1,0.0,14.1,0.0,19.5,2.2,21.6,0.0,4.5,52.2,2020-2021
0.0,0.0,0.0,17.0,271.0,281.0,265.0,13-3880-050,50.3,18.6,45.0,1.0,55.0,0.0,0.1,0.2,18.9,0.1,0.0,59.1,40.4,0.0,0.1,0.2,2020-2021
42.0,31.0,0.0,0.0,0.0,0.0,0.0,13-3880-070,63.8,15.9,54.0,0.0,46.0,0.0,0.0,0.0,22.3,0.0,0.0,58.5,40.5,0.0,0.7,0.3,2020-2021
48.0,40.0,0.0,0.0,0.0,0.0,0.0,13-3880-080,66.7,13.9,46.0,0.5,54.0,0.0,0.2,0.0,7.2,0.0,0.2,50.5,47.0,0.0,1.7,0.5,2020-2021
29.0,37.0,0.0,0.0,0.0,0.0,0.0,13-3880-090,55.2,9.2,45.0,0.0,55.0,0.0,0.3,0.8,16.2,0.8,0.0,77.9,18.8,0.0,2.2,0.3,2020-2021
100.0,68.0,0.0,0.0,0.0,0.0,0.0,13-3880-100,61.8,21.8,48.0,1.0,52.0,0.0,0.0,0.1,16.8,0.0,0.4,51.2,47.3,0.0,0.7,0.4,2020-2021
121.0,103.0,0.0,0.0,0.0,0.0,0.0,13-3880-105,81.9,21.0,49.0,0.4,51.0,0.0,0.2,0.0,6.9,0.0,0.5,35.2,63.9,0.0,0.2,0.2,2020-2021
22.0,23.0,0.0,0.0,0.0,0.0,0.0,13-3880-110,63.6,11.1,,0.4,,0.0,0.0,0.7,19.6,0.0,0.4,72.1,23.9,0.0,1.4,2.1,2020-2021
0.0,0.0,375.0,308.0,0.0,0.0,0.0,13-3880-115,62.4,12.7,51.0,0.1,49.0,0.0,0.0,0.0,12.0,0.1,0.1,55.1,44.5,0.0,0.0,0.1,2020-2021
62.0,67.0,2.0,0.0,0.0,0.0,0.0,13-3880-120,59.3,9.2,48.0,0.7,52.0,0.0,0.2,0.2,20.1,0.0,0.0,62.7,36.1,0.0,1.2,0.0,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3880-300,70.9,0.0,,0.0,,0.0,0.5,0.0,15.8,0.0,0.5,39.3,59.2,0.5,0.5,0.0,2020-2021
0.0,0.0,0.0,30.0,47.0,44.0,38.0,13-3880-302,62.3,0.0,,0.0,,0.0,0.0,0.0,1.3,0.0,0.6,64.8,34.6,0.0,0.0,0.0,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-3880-303,69.3,37.3,55.0,0.7,45.0,0.0,0.0,0.3,4.3,0.0,0.3,32.7,65.7,0.0,1.0,0.3,2020-2021
59.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4530-020,1.5,0.4,42.0,0.0,58.0,0.0,0.0,0.0,22.5,0.0,11.4,2.6,13.1,0.0,4.1,68.8,2020-2021
0.0,0.0,0.0,496.0,476.0,453.0,487.0,13-4900-030,12.0,1.6,51.0,0.3,49.0,0.0,0.1,0.1,14.9,0.1,4.1,31.5,8.1,0.1,5.1,51.1,2020-2021
254.0,261.0,274.0,0.0,0.0,0.0,0.0,13-4900-040,12.9,2.3,47.0,0.3,53.0,0.0,0.3,0.0,15.7,0.3,3.0,30.0,7.7,0.0,5.6,53.4,2020-2021
264.0,265.0,247.0,0.0,0.0,0.0,0.0,13-4900-050,10.2,0.0,48.0,0.1,52.0,0.0,0.5,0.0,15.3,0.0,4.0,23.8,7.0,0.1,8.8,56.3,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-060,10.7,10.2,53.0,0.5,47.0,0.0,0.0,0.3,16.9,0.0,5.7,21.0,11.7,0.0,4.8,56.8,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-090,5.4,0.4,46.0,0.6,54.0,0.0,0.2,0.0,12.3,0.0,4.1,17.9,7.1,0.2,9.7,61.0,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-100,9.1,0.2,44.0,0.0,56.0,0.0,0.0,0.5,14.3,0.2,1.9,17.1,8.2,0.5,11.5,60.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-130,28.2,0.0,48.0,0.4,52.0,0.0,0.0,0.7,17.4,0.4,1.8,52.2,10.1,0.2,9.0,26.2,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-140,3.2,0.0,48.0,0.0,52.0,0.0,0.2,0.0,13.6,0.0,4.9,10.8,9.4,0.2,10.6,64.1,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-150,7.5,0.2,52.0,0.0,48.0,0.0,0.2,0.0,12.5,0.0,3.1,10.8,8.9,0.0,8.5,68.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-4900-300,12.4,0.0,,0.0,,0.0,0.0,0.0,38.1,0.9,3.5,22.1,13.3,0.9,15.0,44.2,2020-2021
0.0,0.0,0.0,165.0,146.0,172.0,192.0,13-5370-050,0.0,0.1,53.0,0.1,47.0,0.0,0.0,0.0,15.0,0.4,4.2,3.3,11.8,0.3,2.4,77.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5370-070,0.0,3.1,,0.0,,0.0,0.0,0.0,16.9,0.0,3.8,1.5,4.6,0.0,0.8,89.2,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5370-080,0.0,6.3,,0.0,,0.0,0.0,0.0,18.4,0.0,3.3,1.5,7.0,1.5,2.2,84.6,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5370-090,0.0,0.5,,0.5,,0.0,0.0,0.0,13.9,0.0,1.9,0.5,6.7,0.0,2.9,88.0,2020-2021
153.0,174.0,173.0,0.0,0.0,0.0,0.0,13-5370-095,0.0,1.1,54.0,0.5,46.0,0.0,0.0,0.0,19.5,0.2,4.1,1.6,10.6,0.2,2.5,80.9,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5370-100,0.0,1.3,,0.0,,0.0,0.0,0.0,28.2,0.0,5.1,2.1,6.0,0.0,3.0,83.8,2020-2021
0.0,0.0,0.0,266.0,261.0,269.0,270.0,13-5630-050,2.4,0.3,52.0,0.0,48.0,0.0,0.0,0.0,15.4,0.2,6.2,1.9,7.7,0.0,1.6,82.4,2020-2021
0.0,278.0,279.0,0.0,0.0,0.0,0.0,13-5630-070,2.0,0.2,48.0,0.0,52.0,0.0,0.0,0.0,12.9,0.2,4.3,1.8,9.5,0.7,2.2,81.3,2020-2021
0.0,0.0,0.0,528.0,507.0,536.0,586.0,13-5680-050,43.1,2.6,49.0,0.1,51.0,0.0,0.0,0.0,19.1,0.1,4.5,40.6,31.7,0.3,3.7,19.2,2020-2021
541.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-070,46.4,4.6,51.0,0.2,49.0,0.0,0.0,0.0,17.2,0.0,5.0,36.8,37.0,0.0,5.0,16.3,2020-2021
8.0,239.0,229.0,0.0,0.0,0.0,0.0,13-5680-090,43.7,3.2,47.0,0.6,53.0,0.0,0.0,0.0,24.8,0.0,2.5,36.1,35.7,0.2,5.0,20.4,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-120,17.5,5.1,49.0,0.0,51.0,0.0,0.0,0.0,14.2,0.2,2.6,26.8,21.7,0.0,11.0,37.8,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-130,51.4,7.7,54.0,0.0,46.0,0.0,0.0,0.0,11.6,0.0,0.6,31.5,50.2,0.6,8.0,9.0,2020-2021
0.0,275.0,279.0,0.0,0.0,0.0,0.0,13-5680-135,39.9,2.9,48.0,0.5,52.0,0.0,0.0,0.4,15.7,0.0,6.0,34.5,35.2,0.5,6.0,17.9,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-140,22.1,6.7,50.0,0.0,50.0,0.0,0.0,0.0,9.9,0.0,9.6,35.8,32.3,0.9,7.0,14.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-150,39.8,7.2,46.0,0.0,54.0,0.0,0.0,0.0,35.8,0.2,4.4,38.1,38.3,0.4,6.3,12.2,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-160,27.5,4.5,44.0,0.4,56.0,0.0,0.0,0.0,21.9,0.0,6.5,35.5,27.7,0.6,8.0,21.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-170,12.1,1.3,50.0,0.3,50.0,0.0,0.0,0.0,14.4,0.0,8.8,32.7,15.5,0.8,13.1,29.1,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-180,70.0,9.4,49.0,0.0,51.0,0.0,0.0,0.0,15.5,0.3,2.5,28.8,60.6,0.5,4.8,2.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-5680-300,20.4,0.0,,0.0,,0.0,0.0,0.0,98.1,1.9,7.4,24.1,46.3,0.0,3.7,16.7,2020-2021
0.0,0.0,0.0,116.0,107.0,108.0,89.0,15-0860-030,46.7,0.2,48.0,1.7,52.0,0.0,0.5,0.5,19.5,0.2,1.9,23.1,15.0,0.0,10.0,49.8,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-0860-040,44.6,2.7,48.0,1.2,52.0,0.0,1.4,0.9,21.9,0.0,1.4,24.1,15.2,0.0,11.7,47.6,2020-2021
106.0,114.0,110.0,0.0,0.0,0.0,0.0,15-0860-045,50.9,1.8,46.0,0.6,54.0,0.0,0.3,0.0,23.3,0.3,2.7,28.5,14.8,0.0,9.4,44.2,2020-2021
0.0,0.0,0.0,375.0,360.0,360.0,384.0,15-0870-020,12.0,0.3,51.0,0.3,49.0,0.0,0.0,0.1,13.3,0.0,3.5,6.2,5.1,0.0,1.6,83.6,2020-2021
0.0,418.0,375.0,0.0,0.0,0.0,0.0,15-0870-030,10.3,0.3,49.0,0.5,51.0,0.0,0.0,0.1,13.1,0.0,5.2,5.2,7.1,0.0,1.8,80.9,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-030,25.8,5.1,44.0,1.0,56.0,0.0,0.0,0.2,27.0,0.0,8.5,15.0,11.8,0.0,8.3,56.4,2020-2021
0.0,0.0,0.0,246.0,246.0,245.0,255.0,15-1100-040,21.3,1.1,49.0,1.5,51.0,0.0,1.2,0.4,22.1,0.0,7.8,26.0,15.7,0.1,0.0,50.4,2020-2021
0.0,334.0,369.0,0.0,0.0,0.0,0.0,15-1100-045,21.3,1.1,48.0,1.6,52.0,0.0,0.7,0.4,21.5,0.1,6.5,22.8,14.8,0.4,0.0,55.3,2020-2021
72.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-090,15.8,0.9,46.0,0.6,54.0,0.0,1.2,0.3,23.6,0.0,8.7,16.1,11.8,0.0,0.3,63.0,2020-2021
85.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-105,28.9,0.8,49.0,1.5,51.0,0.0,1.5,0.3,28.6,0.0,7.4,28.6,14.6,0.3,3.1,46.0,2020-2021
73.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-120,21.6,0.0,48.0,1.4,52.0,0.0,1.1,0.5,23.8,0.3,1.1,17.5,13.2,0.0,0.5,67.4,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-130,22.9,0.4,,0.8,,0.0,0.4,0.4,22.5,0.0,2.5,13.3,12.5,0.0,7.1,64.6,2020-2021
76.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1100-140,27.7,8.5,49.0,1.1,51.0,0.0,0.3,0.3,25.5,0.0,9.3,23.9,23.1,0.3,3.6,39.8,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1180-020,6.5,0.0,46.0,0.0,54.0,0.0,1.8,0.2,20.4,0.0,3.5,4.9,5.3,0.2,5.5,80.6,2020-2021
184.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1180-045,8.0,0.5,48.0,0.0,52.0,0.0,0.8,0.1,20.3,0.0,4.4,4.8,6.0,0.3,6.2,78.3,2020-2021
47.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1330-010,21.8,2.5,46.0,8.0,54.0,0.6,0.3,0.3,13.8,0.0,2.2,13.2,14.5,0.3,0.3,69.5,2020-2021
213.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1590-070,22.3,0.8,49.0,1.0,51.0,0.0,1.0,1.3,22.3,0.3,0.5,5.8,12.0,0.0,3.7,77.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1590-080,21.1,1.5,47.0,1.1,53.0,0.0,2.2,1.3,17.9,0.0,0.5,4.7,9.8,0.0,4.4,80.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1590-095,22.5,1.3,48.0,1.3,52.0,0.0,1.3,0.8,20.9,0.0,1.0,4.2,13.1,0.0,4.7,77.0,2020-2021
0.0,139.0,152.0,136.0,133.0,150.0,149.0,15-1715-050,20.3,0.0,50.0,1.4,50.0,0.0,1.3,0.7,22.8,0.0,2.4,8.7,10.0,0.2,3.6,75.0,2020-2021
0.0,0.0,0.0,123.0,136.0,128.0,142.0,15-1730-050,45.9,0.6,49.0,2.5,51.0,0.0,0.6,0.9,20.0,0.4,4.5,33.1,18.0,0.0,6.2,37.8,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1730-065,51.9,11.1,49.0,0.5,51.0,0.0,0.3,1.3,20.6,0.0,4.2,31.2,22.5,0.0,9.3,32.8,2020-2021
0.0,139.0,144.0,0.0,0.0,0.0,0.0,15-1730-078,49.5,1.1,,2.5,,0.0,0.0,1.1,18.7,0.0,3.2,33.9,18.7,0.0,8.5,35.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1730-080,28.3,0.0,,0.5,,0.0,0.0,0.5,21.0,0.0,3.9,31.2,20.0,0.5,7.8,36.6,2020-2021
128.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1730-090,48.0,5.4,54.0,0.7,46.0,0.0,1.0,0.5,20.2,0.0,2.4,29.0,24.9,0.0,9.0,34.6,2020-2021
38.0,34.0,36.0,47.0,42.0,54.0,133.0,15-1774-015,20.8,0.4,22.0,2.0,78.0,0.0,0.4,3.8,99.6,0.0,1.3,21.7,17.1,0.0,5.9,54.0,2020-2021
0.0,0.0,0.0,396.0,387.0,396.0,363.0,15-1775-010,4.6,0.0,56.0,0.8,44.0,0.1,0.6,0.0,9.3,0.0,5.1,7.0,8.1,0.2,4.5,75.1,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-1830-050,23.1,0.0,,1.7,,0.0,0.0,0.0,22.7,0.0,1.7,4.8,11.8,0.0,9.2,72.5,2020-2021
50.0,50.0,40.0,0.0,0.0,0.0,0.0,15-1830-060,23.6,0.0,,1.4,,0.0,0.0,0.0,14.3,0.0,0.7,5.7,7.1,0.0,10.7,75.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2070-050,9.0,0.1,51.0,0.0,49.0,0.0,1.1,0.0,15.3,0.0,3.8,4.5,5.0,0.0,3.4,83.3,2020-2021
217.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2070-080,8.6,0.3,49.0,0.0,51.0,0.0,0.0,0.0,9.6,0.2,4.2,3.8,7.2,0.0,3.1,81.5,2020-2021
0.0,0.0,0.0,474.0,449.0,433.0,423.0,15-2440-050,12.0,0.4,48.0,0.6,52.0,0.0,0.7,0.1,19.1,0.1,4.9,12.1,5.4,0.1,4.7,72.7,2020-2021
0.0,490.0,537.0,0.0,0.0,0.0,0.0,15-2440-060,13.0,0.3,50.0,0.9,50.0,0.0,1.6,0.3,18.0,0.1,4.1,10.1,6.7,0.1,3.7,75.2,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2750-025,21.6,0.0,,0.0,,0.0,0.0,1.2,15.8,0.4,4.1,9.5,7.1,0.0,5.0,73.9,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2750-040,21.5,1.2,48.0,0.0,52.0,0.0,0.0,0.6,18.3,0.0,4.4,8.0,9.7,0.0,7.1,70.8,2020-2021
99.0,92.0,71.0,0.0,0.0,0.0,0.0,15-2750-300,16.4,0.0,,0.0,,0.0,0.0,0.4,16.0,0.4,1.9,12.6,10.3,0.0,6.1,68.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2990-030,19.6,1.6,46.0,0.0,54.0,0.0,0.0,0.4,18.7,0.0,1.8,3.8,7.1,0.0,5.6,81.7,2020-2021
164.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2990-040,20.0,0.8,51.0,0.2,49.0,0.0,0.0,0.2,18.3,0.0,2.1,5.2,5.0,0.0,7.1,80.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-2990-050,13.1,0.0,,0.0,,0.0,0.0,0.7,15.3,0.0,2.2,5.1,9.5,0.0,5.8,77.4,2020-2021
0.0,0.0,0.0,454.0,434.0,452.0,466.0,15-3280-050,28.9,0.4,48.0,0.9,52.0,0.0,0.1,0.3,16.7,0.4,3.3,19.0,9.5,0.1,3.2,64.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-3280-075,48.1,5.3,47.0,3.1,53.0,0.0,0.0,0.4,24.3,0.2,2.9,15.6,17.6,0.4,7.6,55.7,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-3280-090,28.1,0.9,51.0,1.5,49.0,0.0,0.8,0.6,21.2,0.2,2.8,20.6,11.6,0.0,5.3,59.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-3280-095,24.9,2.8,47.0,0.2,53.0,0.0,0.6,0.8,17.1,0.0,2.1,11.5,12.7,0.0,5.2,68.5,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-3280-100,35.7,2.2,48.0,1.6,52.0,0.0,0.0,0.9,11.6,0.3,3.1,16.9,9.4,0.0,5.3,64.9,2020-2021
475.0,455.0,496.0,0.0,0.0,0.0,0.0,15-3280-110,31.8,1.3,48.0,1.1,52.0,0.0,0.2,0.4,19.9,0.2,2.6,15.5,11.4,0.3,5.5,64.5,2020-2021
33.0,0.0,0.0,0.0,0.0,0.0,0.0,15-3490-050,42.3,0.7,,5.8,,0.0,0.0,0.7,17.5,0.7,0.3,7.2,7.9,0.7,3.8,79.4,2020-2021
0.0,0.0,0.0,100.0,102.0,74.0,81.0,15-4020-050,33.1,0.0,41.0,3.4,59.0,0.0,0.0,0.6,26.3,0.0,1.1,43.6,16.1,0.3,2.8,36.1,2020-2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-4020-060,48.4,0.3,49.0,2.3,51.0,0.0,0.0,0.0,12.6,0.3,0.3,41.6,23.5,0.0,9.0,25.2,2020-2021
