gs_school_name,gs_school_address,gs_school_link,rating
School No. 2,"2047 Jones Road, Fort Lee, NJ, 07024",https://www.greatschools.org/new-jersey/fort-lee/600-Number-2-Elementary-School/,9.0
School No. 3,"2405 2nd Street, Fort Lee, NJ, 07024",https://www.greatschools.org/new-jersey/fort-lee/601-Number-3-Elementary-School/,9.0
Franklin Ave Middle School,"755 Franklin Avenue, Franklin Lakes, NJ, 07417",https://www.greatschools.org/new-jersey/franklin-lakes/605-Franklin-Ave-Middle-School/,9.0
Fredon Township Elementary School,"459 New Jersey 94, Newton, NJ, 07860",https://www.greatschools.org/new-jersey/newton/622-Fredon-Township-Elementary-School/,9.0
Bay Head Elementary School,"145 Grove Street, Bay Head, NJ, 08742",https://www.greatschools.org/new-jersey/bay-head/65-Bay-Head-Elementary-School/,9.0
Ridgewood Avenue School,"235 Ridgewood Avenue, Glen Ridge, NJ, 07028",https://www.greatschools.org/new-jersey/glen-ridge/666-Ridgewood-Avenue-School/,9.0
Richard E. Byrd Elementary School,"640 Doremus Avenue, Glen Rock, NJ, 07452",https://www.greatschools.org/new-jersey/glen-rock/670-Richard-E.-Byrd-Elementary-School/,9.0
Hatikvah International Charter School,"7 Lexington Avenue, East Brunswick, NJ, 08816",https://www.greatschools.org/new-jersey/east-brunswick/7127-Hatikvah-International-Charter-School/,9.0
Applegarth Elementary School,"227 Applegarth Rd, Monroe Township, NJ, 08831",https://www.greatschools.org/new-jersey/monroe-township/7146-Applegarth-Elementary-School/,9.0
Euclid Elementary School,"1 Burton Avenue, Hasbrouck Heights, NJ, 07604",https://www.greatschools.org/new-jersey/hasbrouck-heights/772-Euclid-Elementary-School/,9.0
Haworth Elementary School,"205 Valley Road, Haworth, NJ, 07641",https://www.greatschools.org/new-jersey/haworth/774-Haworth-Elementary-School/,9.0
Amsterdam School,"301 Amsterdam Drive, Hillsborough Township, NJ, 08844",https://www.greatschools.org/new-jersey/hillsborough-township/795-Amsterdam-School/,9.0
Holmdel High School,"36 Crawfords Corner Road, Holmdel, NJ, 07733",https://www.greatschools.org/new-jersey/holmdel/813-Holmdel-High-School/,9.0
County Prep High School,"525 MONTGOMERY STREET, Jersey City, NJ, 07306",https://www.greatschools.org/new-jersey/jersey-city/841-County-Prep-High-School/,9.0
Hunterdon County Academies,"8 Bartles Corner Road, Flemington, NJ, 08822",https://www.greatschools.org/new-jersey/flemington/8855-Hunterdon-County-Academies/,9.0
Applied Technology High School,"400 Paramus Road, Paramus, NJ, 07652",https://www.greatschools.org/new-jersey/paramus/8866-Applied-Technology-High-School/,9.0
Mercer County Technical School Stem Academy,"129 Bull Run Road, Pennington, NJ, 08534",https://www.greatschools.org/new-jersey/pennington/8889-Mercer-County-Technical-School-STEM-Academy/,9.0
Academy For Biotechnology,"96 Powerville Road, Mountain Lakes, NJ, 07046",https://www.greatschools.org/new-jersey/mountain-lakes/8892-Academy-For-Biotechnology/,9.0
Thomas Jefferson School #9,"62 Alpine Street, Garfield, NJ, 07026",https://www.greatschools.org/new-jersey/garfield/8904-Thomas-Jefferson-School-9/,9.0
Cornelia F. Bradford No. 16 Elementary School,"96 Sussex Street, Jersey City, NJ, 07302",https://www.greatschools.org/new-jersey/jersey-city/902-Cornelia-F.-Bradford-School/,9.0
Lincoln School,"258 Grove Street, East Rutherford, NJ, 07073",https://www.greatschools.org/new-jersey/east-rutherford/9238-Lincoln-School/,9.0
Kinnelon High School,"121 Kinnelon Road, Kinnelon, NJ, 07405",https://www.greatschools.org/new-jersey/kinnelon/928-Kinnelon-High-School/,9.0
Stonybrook Elementary School,"118 BOONTON AVENUE, Kinnelon, NJ, 07405",https://www.greatschools.org/new-jersey/butler/931-Stonybrook-Elementary-School/,9.0
Markham Place Elementary School,"95 Markham Place, Little Silver, NJ, 07739",https://www.greatschools.org/new-jersey/little-silver/995-Markham-Place-Elementary-School/,9.0
Livingston Sr High School,"30 Robert H Harp Drive, Livingston, NJ, 07039",https://www.greatschools.org/new-jersey/livingston/997-Livingston-Sr--High-School/,9.0
Mt Pleasant Middle School,"11 Broadlawn Drive, Livingston, NJ, 07039",https://www.greatschools.org/new-jersey/livingston/999-Mt-Pleasant-Middle-School/,9.0
Chatham High School,"255 LAFAYETTE AVENUE, Chatham, NJ, 07928",https://www.greatschools.org/new-jersey/chatham-township/1-Chatham-High-School/,8.0
Riker Hill Elementary School,"31 Blackstone Drive, Livingston, NJ, 07039",https://www.greatschools.org/new-jersey/livingston/1004-Riker-Hill-Elementary-School/,8.0
Columbus Elementary School,"370 Westervelt Place, Lodi, NJ, 07644",https://www.greatschools.org/new-jersey/lodi/1007-Columbus-Elementary-School/,8.0
Wilson Elementary School,"80 Union Street, Lodi, NJ, 07644",https://www.greatschools.org/new-jersey/lodi/1011-Wilson-Elementary-School/,8.0
Roosevelt School,"435 Passaic Avenue, Lodi, NJ, 07644",https://www.greatschools.org/new-jersey/lodi/1012-Roosevelt/,8.0
Lower Alloways Creek Elementary School,"967 Main Saint - Canton Road, Salem, NJ, 08079",https://www.greatschools.org/new-jersey/salem/1025-Lower-Alloways-Creek-Elementary-School/,8.0
Kings Road School,"215 Kings Road, Madison, NJ, 07940",https://www.greatschools.org/new-jersey/madison/1054-Kings-Road-Elementary-School/,8.0
Torey J. Sabatini Elementary School,"Glenwild Circle, Madison, NJ, 07940",https://www.greatschools.org/new-jersey/madison/1056-Torey-J.-Sabatini-Elementary-School/,8.0
Clark Mills Elementary School,"34 GORDONS CORNER ROAD, Manalapan Township, NJ, 07726",https://www.greatschools.org/new-jersey/manalapan-township/1081-Clark-Mills-Elementary-School/,8.0
Milford Brook Elementary School,"20 GLOBAR TERRACE, Manalapan Township, NJ, 07726",https://www.greatschools.org/new-jersey/manalapan-township/1083-Milford-Brook-Elementary-School/,8.0
Taylor Mills Elementary School,"77 GORDONS CORNER ROAD, Manalapan Township, NJ, 07726",https://www.greatschools.org/new-jersey/manalapan-township/1085-Taylor-Mills-Elementary-School/,8.0
Franklin Elementary School,"2 North Franklin Avenue, Bergenfield, NJ, 07621",https://www.greatschools.org/new-jersey/bergenfield/109-Franklin-Elementary-School/,8.0
Centre City Elementary School,"301 COLUMBUS DR, Mantua Township, NJ, 08051",https://www.greatschools.org/new-jersey/mantua-township/1098-Centre-City-Elementary-School/,8.0
Hoover Elementary School,"273 Murray Hill Terrace, Bergenfield, NJ, 07621",https://www.greatschools.org/new-jersey/bergenfield/110-Hoover-Elementary-School/,8.0
Maywood Avenue Elementary School,"452 Maywood Avenue, Maywood, NJ, 07607",https://www.greatschools.org/new-jersey/maywood/1124-Maywood-Avenue-Elementary-School/,8.0
Metuchen High School,"400 Grove Avenue, Metuchen, NJ, 08840",https://www.greatschools.org/new-jersey/metuchen/1142-Metuchen-High-School/,8.0
Campbell Elementary School,"24 Durham Avenue, Metuchen, NJ, 08840",https://www.greatschools.org/new-jersey/metuchen/1143-Campbell-Elementary-School/,8.0
Edgar Middle School,"49 Brunswick Avenue, Metuchen, NJ, 08840",https://www.greatschools.org/new-jersey/metuchen/1144-Edgar-Middle-School/,8.0
Fairview Elementary School,"230 Cooper Road, Red Bank, NJ, 07701",https://www.greatschools.org/new-jersey/red-bank/1167-Fairview-Elementary-School/,8.0
Lincroft Elementary School,"729 NEWMAN SPRINGS ROAD, Middletown Township, NJ, 07738",https://www.greatschools.org/new-jersey/middletown/1170-Lincroft-Elementary-School/,8.0
Navesink Elementary School,"151 Monmouth Avenue, Atlantic Highlands, NJ, 07716",https://www.greatschools.org/new-jersey/atlantic-highlands/1172-Navesink-Elementary-School/,8.0
Millburn Sr High School,"462 MILLBURN AVE, Millburn, NJ, 07041",https://www.greatschools.org/new-jersey/millburn/1181-Millburn-Sr-High-School/,8.0
Hillside Elementary School,"54 Orange Road, Montclair, NJ, 07042",https://www.greatschools.org/new-jersey/montclair/1220-Hillside-Elementary-School/,8.0
Montgomery High School,"1016 Route 601, Montgomery, NJ, 08558",https://www.greatschools.org/new-jersey/skillman/1226-Montgomery-High-School/,8.0
Memorial Elementary School,"53 East Grand Avenue, Montvale, NJ, 07645",https://www.greatschools.org/new-jersey/montvale/1230-Memorial-Elementary-School/,8.0
Robert R Lazar Middle School,"123 Changebridge Road, Montville, NJ, 07045",https://www.greatschools.org/new-jersey/montville/1233-Robert-R-Lazar-Middle-School/,8.0
Valley View Elementary School,"30 MONTGOMERY AVENUE, Montville, NJ, 07045",https://www.greatschools.org/new-jersey/montville/1235-Valley-View-Elementary-School/,8.0
Mr. Robert L. Craig Elementary School,"20 West Park Street, Moonachie, NJ, 07074",https://www.greatschools.org/new-jersey/moonachie/1238-MR.-Robert-L.-Craig-Elementary-School/,8.0
Moorestown High School,"350 Bridgeboro Road, Moorestown, NJ, 08057",https://www.greatschools.org/new-jersey/moorestown/1239-Moorestown-High-School/,8.0
Borough Elementary School,"500 Speedwell Avenue, Morris Plains, NJ, 07950",https://www.greatschools.org/new-jersey/morris-plains/1247-Borough-Elementary-School/,8.0
Ridge High School,"268 South Finley Avenue, Bernards, NJ, 07920",https://www.greatschools.org/new-jersey/bernards/127-Ridge-High-School/,8.0
Wildwood Elementary School,"51 Glen Road, Mountain Lakes, NJ, 07046",https://www.greatschools.org/new-jersey/mountain-lakes/1280-Wildwood-Elementary-School/,8.0
Oak Street Elementary School,"70 West Oak Street, Bernards, NJ, 07920",https://www.greatschools.org/new-jersey/bernards/129-Oak-Street-Elementary-School/,8.0
Liberty Corner Elementary School,"61 Church Street, Bernards, NJ, 07938",https://www.greatschools.org/new-jersey/bernards/130-Liberty-Corner-Elementary-School/,8.0
Technology High School,"223 BROADWAY, Newark, NJ, 07102",https://www.greatschools.org/new-jersey/newark/1315-Technology-High-School/,8.0
Science High School,"260 NORFOLK STREET, Newark, NJ, 07102",https://www.greatschools.org/new-jersey/newark/1322-Science-High-School/,8.0
Spring Garden Elementary School,"59 South Spring Garden Avenue, Nutley, NJ, 07110",https://www.greatschools.org/new-jersey/nutley/1441-Spring-Garden-Elementary-School/,8.0
Ocean Twp Elementary School,"555 DOW AVENUE, Ocean Township, NJ, 07755",https://www.greatschools.org/new-jersey/ocean-township/1461-Ocean-Twp-Elementary-School/,8.0
Wanamassa Elementary School,"901 BENDERMERE AVENUE, Ocean Township, NJ, 07712",https://www.greatschools.org/new-jersey/wanamassa/1462-Wanamassa-Elementary-School/,8.0
Oradell Elementary School,"350 Prospect Avenue, Oradell, NJ, 07649",https://www.greatschools.org/new-jersey/oradell/1473-Oradell-Elementary-School/,8.0
River Dell Regional High School,"55 Pyle Street, Oradell, NJ, 07649",https://www.greatschools.org/new-jersey/oradell/1474-River-Dell-Regional-High-School/,8.0
East Brook Middle School,"190 Spring Valley Road, Paramus, NJ, 07652",https://www.greatschools.org/new-jersey/paramus/1493-East-Brook-Middle-School/,8.0
Mount Tabor School,"900 PARK RD & ROUTE 53, Parsippany-Troy Hills, NJ, 07878",https://www.greatschools.org/new-jersey/parsippany_troy-hills/1501-Mount-Tabor-School/,8.0
Littleton Elementary School,"250 Brooklawn Drive, Morris Plains, NJ, 07950",https://www.greatschools.org/new-jersey/morris-plains/1510-Littleton-Elementary-School/,8.0
Pascack Hills High School,"225 West Grand Avenue, Montvale, NJ, 07645",https://www.greatschools.org/new-jersey/montvale/1514-Pascack-Hills-High-School/,8.0
Bloomsbury Elementary School,"20 Main Street, Bloomsbury, NJ, 08804",https://www.greatschools.org/new-jersey/bloomsbury/152-Bloomsbury-Elementary-School/,8.0
Central Middle School,"90 Central Avenue, Long Hill, NJ, 07980",https://www.greatschools.org/new-jersey/long-hill/1533-Central-Middle-School/,8.0
Rockaway Valley Elementary School,"11 VALLEY ROAD, Boonton Township, NJ, 07005",https://www.greatschools.org/new-jersey/boonton/160-Rockaway-Valley-Elementary-School/,8.0
Whiton Elementary School,"470 Whiton Road, Branchburg, NJ, 08853",https://www.greatschools.org/new-jersey/branchburg/169-Whiton-Elementary-School/,8.0
Ramapo High School,"331 George Street, Franklin Lakes, NJ, 07417",https://www.greatschools.org/new-jersey/franklin-lakes/1695-Ramapo-High-School/,8.0
Center Grove School,"25 Schoolhouse Road, Randolph, NJ, 07869",https://www.greatschools.org/new-jersey/randolph/1704-Center-Grove-Elementary-School/,8.0
Ridgewood High School,"627 EAST RIDGEWOOD AVE, Ridgewood, NJ, 07451",https://www.greatschools.org/new-jersey/ridgewood/1731-Ridgewood-High-School/,8.0
Ridge Elementary School,"325 West Ridgewood Avenue, Ridgewood, NJ, 07450",https://www.greatschools.org/new-jersey/ridgewood/1735-Ridge-Elementary-School/,8.0
Peter Cooper Elementary School,"54 Roger Court North, Ringwood, NJ, 07456",https://www.greatschools.org/new-jersey/ringwood/1742-Peter-Cooper-Elementary-School/,8.0
Cherry Hill Elementary School,"410 Bogert Road, River Edge, NJ, 07661",https://www.greatschools.org/new-jersey/river-edge/1744-Cherry-Hill-Elementary-School/,8.0
Roberge Elementary School,"617 Westwood Avenue, River Vale, NJ, 07675",https://www.greatschools.org/new-jersey/river-vale/1747-Roberge-Elementary-School/,8.0
Lester C. Noecker Elementary School,"100 Passaic Avenue, Roseland, NJ, 07068",https://www.greatschools.org/new-jersey/roseland/1764-Lester-C.-Noecker-Elementary-School/,8.0
Jefferson Elementary School,"35 CORN HOLLOW ROAD, Roxbury Township, NJ, 07876",https://www.greatschools.org/new-jersey/succasunna/1779-Jefferson-Elementary-School/,8.0
Lincoln Elementary School,"414 Montross Avenue, Rutherford, NJ, 07070",https://www.greatschools.org/new-jersey/rutherford/1790-Lincoln-Elementary-School/,8.0
Howard B. Brunner Elementary School,"721 Westfield Road, Scotch Plains, NJ, 07076",https://www.greatschools.org/new-jersey/scotch-plains/1819-Howard-B.-Brunner-Elementary-School/,8.0
J. Ackerman Coles Elementary School,"16 Kevin Road, Scotch Plains, NJ, 07076",https://www.greatschools.org/new-jersey/scotch-plains/1820-J.-Ackerman-Coles-Elementary-School/,8.0
Sea Girt Elementary School,"451 Bell Place, Sea Girt, NJ, 08750",https://www.greatschools.org/new-jersey/sea-girt/1823-Sea-Girt-Elementary-School/,8.0
Somerset Co Voc Tech High School,"14 Vogt Drive, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/1839-Somerset-Co-Voc-Tech-High-School/,8.0
Crossroads South,"195 Major Road, South Brunswick Township, NJ, 08852",https://www.greatschools.org/new-jersey/south-brunswick-township/1855-Crossroads-South/,8.0
Monmouth Junction Elementary School,"630 RIDGE ROAD, South Brunswick Township, NJ, 08852",https://www.greatschools.org/new-jersey/south-brunswick-township/1858-Monmouth-Junction-Elementary-School/,8.0
H W Mountz Elementary School,"411 Tuttle Avenue, Spring Lake, NJ, 07762",https://www.greatschools.org/new-jersey/spring-lake/1897-H-W-Mountz-Elementary-School/,8.0
Springfield Township Elementary School,"2146 JACKSONVILLE ROAD, Springfield, NJ, 08041",https://www.greatschools.org/new-jersey/springfield/1904-Springfield-Township-Elementary-School/,8.0
Brayton Elementary School,"89 Tulip Street, Summit, NJ, 07901",https://www.greatschools.org/new-jersey/summit/1918-Brayton-Elementary-School/,8.0
Franklin Elementary School,"136 Blackburn Road, Summit, NJ, 07901",https://www.greatschools.org/new-jersey/summit/1919-Franklin-Elementary-School/,8.0
Jefferson Elementary School,"110 Ashwood Avenue, Summit, NJ, 07901",https://www.greatschools.org/new-jersey/summit/1920-Jefferson-Elementary-School/,8.0
Walter H. Hill Elementary School,"1815 Kings Highway, Swedesboro, NJ, 08085",https://www.greatschools.org/new-jersey/swedesboro/1928-Walter-H.-Hill-Elementary-School/,8.0
Tabernacle Elementary School,"141 New Road, Tabernacle, NJ, 08088",https://www.greatschools.org/new-jersey/tabernacle/1929-Tabernacle-Elementary-School/,8.0
Lowell Elementary School,"1025 Lincoln Place, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/1936-Lowell-Elementary-School/,8.0
Tenafly High School,"19 Columbus Drive, Tenafly, NJ, 07670",https://www.greatschools.org/new-jersey/tenafly/1938-Tenafly-High-School/,8.0
J. Spencer Smith Elementary School,"101 Downey Drive, Tenafly, NJ, 07670",https://www.greatschools.org/new-jersey/tenafly/1939-J.-Spencer-Smith-Elementary-School/,8.0
Walter Stillman Elementary School,"75 Tenafly Road, Tenafly, NJ, 07670",https://www.greatschools.org/new-jersey/tenafly/1943-Walter-Stillman-Elementary-School/,8.0
Bradley Gardens Elementary School,"148 Pine Street, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/195-Bradley-Gardens-Elementary-School/,8.0
Crim Elementary School,"1300 Crim Road, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/196-Crim-Elementary-School/,8.0
Hamilton School,"9 Hamilton Lane, Bernards, NJ, 07920",https://www.greatschools.org/new-jersey/bridgewater-township/201-Hamilton-School/,8.0
Brielle Elementary School,"605 Union Lane, Brielle, NJ, 08730",https://www.greatschools.org/new-jersey/brielle/202-Brielle-Elementary-School/,8.0
Edith A. Bogert Elementary School,"391 West Saddle River Road, Upper Saddle River, NJ, 07458",https://www.greatschools.org/new-jersey/upper-saddle-river/2030-Edith-A.-Bogert-Elementary-School/,8.0
Henry B Whitehorne Middle School,"600 Bloomfield Avenue, Verona, NJ, 07044",https://www.greatschools.org/new-jersey/verona/2046-Henry-B-Whitehorne-Middle-School/,8.0
